t_s,x_m,x_hat_m,d_meas_m,theta_deg,theta_hat_deg,phi_deg,phi_cmd_deg
9.341117597998331856e-01,1.773484731195411612e-01,1.773484731195411612e-01,3.773484731195411723e-01,8.314652694858164494e+00,3.994958758183042580e+00,3.994958758183042580e+00,4.000000000000000000e+00
9.349457881567972972e-01,1.777299987061106701e-01,1.777299987061106701e-01,3.777299987061106812e-01,8.315462963847233269e+00,3.995011041848080868e+00,3.995011041848080868e+00,4.000000000000000000e+00
9.357798165137614088e-01,1.781119333283295303e-01,1.781119333283295303e-01,3.781119333283295414e-01,8.316272420670925314e+00,3.995062783166827725e+00,3.995062783166827725e+00,4.000000000000000000e+00
9.366138448707255204e-01,1.784942767331683944e-01,1.784942767331683666e-01,3.784942767331683777e-01,8.317081081952887089e+00,3.995113987773974973e+00,3.995113987773974973e+00,4.000000000000000000e+00
9.374478732276897430e-01,1.788770286677768828e-01,1.788770286677768828e-01,3.788770286677768939e-01,8.317888964140829344e+00,3.995164661248814308e+00,3.995164661248814308e+00,4.000000000000000000e+00
9.382819015846538546e-01,1.792601888794833065e-01,1.792601888794833065e-01,3.792601888794833176e-01,8.318696083506546657e+00,3.995214809115231969e+00,3.995214809115231969e+00,4.000000000000000000e+00
9.391159299416179662e-01,1.796437571157950830e-01,1.796437571157951107e-01,3.796437571157951218e-01,8.319502456145903224e+00,3.995264436841709621e+00,3.995264436841709621e+00,4.000000000000000000e+00
9.399499582985820778e-01,1.800277331243984036e-01,1.800277331243984036e-01,3.800277331243984147e-01,8.320308097978838191e+00,3.995313549841329248e+00,3.995313549841329248e+00,4.000000000000000000e+00
9.407839866555463004e-01,1.804121166531583997e-01,1.804121166531584275e-01,3.804121166531584386e-01,8.321113024749367426e+00,3.995362153471765154e+00,3.995362153471765154e+00,4.000000000000000000e+00
9.416180150125104120e-01,1.807969074501189766e-01,1.807969074501189488e-01,3.807969074501189599e-01,8.321917252025576417e+00,3.995410253035290626e+00,3.995410253035290626e+00,4.000000000000000000e+00
9.424520433694745236e-01,1.811821052635030072e-01,1.811821052635030349e-01,3.811821052635030460e-01,8.322720795199630928e+00,3.995457853778773494e+00,3.995457853778773494e+00,4.000000000000000000e+00
9.432860717264386352e-01,1.815677098417122493e-01,1.815677098417122770e-01,3.815677098417122881e-01,8.323523669487769894e+00,3.995504960893679680e+00,3.995504960893679680e+00,4.000000000000000000e+00
9.441201000834027468e-01,1.819537209333273453e-01,1.819537209333273453e-01,3.819537209333273564e-01,8.324325889930301869e+00,3.995551579516070984e+00,3.995551579516070984e+00,4.000000000000000000e+00
9.449541284403669694e-01,1.823401382871078225e-01,1.823401382871078225e-01,3.823401382871078336e-01,8.325127471391613909e+00,3.995597714726605520e+00,3.995597714726605520e+00,4.000000000000000000e+00
9.457881567973310810e-01,1.827269616519919815e-01,1.827269616519919815e-01,3.827269616519919926e-01,8.325928428560169792e+00,3.995643371550538170e+00,3.995643371550538170e+00,4.000000000000000000e+00
9.466221851542951926e-01,1.831141907770971744e-01,1.831141907770971744e-01,3.831141907770971855e-01,8.326728775948504691e+00,3.995688554957718797e+00,3.995688554957718797e+00,4.000000000000000000e+00
9.474562135112593042e-01,1.835018254117845582e-01,1.835018254117845582e-01,3.835018254117845693e-01,8.327528528135397679e+00,3.995733269931511789e+00,3.995733269931511789e+00,4.000000000000000000e+00
9.482902418682235268e-01,1.838898653055198729e-01,1.838898653055198729e-01,3.838898653055198840e-01,8.328327699457807043e+00,3.995777521358195195e+00,3.995777521358195195e+00,4.000000000000000000e+00
9.491242702251876384e-01,1.842783102078519308e-01,1.842783102078519586e-01,3.842783102078519697e-01,8.329126303816865473e+00,3.995821313983707768e+00,3.995821313983707768e+00,4.000000000000000000e+00
9.499582985821517500e-01,1.846671598685253879e-01,1.846671598685253879e-01,3.846671598685253990e-01,8.329924354983409884e+00,3.995864652512771897e+00,3.995864652512771897e+00,4.000000000000000000e+00
9.507923269391158616e-01,1.850564140374805766e-01,1.850564140374805766e-01,3.850564140374805877e-01,8.330721866598034708e+00,3.995907541608910041e+00,3.995907541608910041e+00,4.000000000000000000e+00
9.516263552960800842e-01,1.854460724648536452e-01,1.854460724648536174e-01,3.854460724648536285e-01,8.331518852171079459e+00,3.995949985894439838e+00,3.995949985894439838e+00,4.000000000000000000e+00
9.524603836530441958e-01,1.858361349009763075e-01,1.858361349009763352e-01,3.858361349009763464e-01,8.332315325082642943e+00,3.995991989950474998e+00,3.995991989950474998e+00,4.000000000000000000e+00
9.532944120100083074e-01,1.862266010963761487e-01,1.862266010963761764e-01,3.862266010963761875e-01,8.333111298582565496e+00,3.996033558316926637e+00,3.996033558316926637e+00,4.000000000000000000e+00
9.541284403669724190e-01,1.866174708017764305e-01,1.866174708017764305e-01,3.866174708017764416e-01,8.333906785790446747e+00,3.996074695492504603e+00,3.996074695492504603e+00,4.000000000000000000e+00
9.549624687239365306e-01,1.870087437680961473e-01,1.870087437680961195e-01,3.870087437680961306e-01,8.334701799695629632e+00,3.996115405934714815e+00,3.996115405934714815e+00,4.000000000000000000e+00
9.557964970809007532e-01,1.874004197464501087e-01,1.874004197464501087e-01,3.874004197464501198e-01,8.335496353157218152e+00,3.996155694059860153e+00,3.996155694059860153e+00,4.000000000000000000e+00
9.566305254378648648e-01,1.877924984881486625e-01,1.877924984881486625e-01,3.877924984881486736e-01,8.336290458904056067e+00,3.996195564243039122e+00,3.996195564243039122e+00,4.000000000000000000e+00
9.574645537948289764e-01,1.881849797446980554e-01,1.881849797446980554e-01,3.881849797446980666e-01,8.337084129534746424e+00,3.996235020818149408e+00,3.996235020818149408e+00,4.000000000000000000e+00
9.582985821517930880e-01,1.885778632678002109e-01,1.885778632678001832e-01,3.885778632678001943e-01,8.337877377517640909e+00,3.996274068077885655e+00,3.996274068077885655e+00,4.000000000000000000e+00
9.591326105087573106e-01,1.889711488093528680e-01,1.889711488093528957e-01,3.889711488093529068e-01,8.338670215190843393e+00,3.996312710273737689e+00,3.996312710273737689e+00,4.000000000000000000e+00
9.599666388657214222e-01,1.893648361214492759e-01,1.893648361214492759e-01,3.893648361214492870e-01,8.339462654762204608e+00,3.996350951615993630e+00,3.996350951615993630e+00,4.000000000000000000e+00
9.608006672226855338e-01,1.897589249563786107e-01,1.897589249563786384e-01,3.897589249563786495e-01,8.340254708309327469e+00,3.996388796273739441e+00,3.996388796273739441e+00,4.000000000000000000e+00
9.616346955796496454e-01,1.901534150666257528e-01,1.901534150666257528e-01,3.901534150666257639e-01,8.341046387779570637e+00,3.996426248374854939e+00,3.996426248374854939e+00,4.000000000000000000e+00
9.624687239366137570e-01,1.905483062048712595e-01,1.905483062048712317e-01,3.905483062048712428e-01,8.341837704990041402e+00,3.996463312006020896e+00,3.996463312006020896e+00,4.000000000000000000e+00
9.633027522935779796e-01,1.909435981239915037e-01,1.909435981239914759e-01,3.909435981239914870e-01,8.342628671627595693e+00,3.996499991212713709e+00,3.996499991212713709e+00,4.000000000000000000e+00
9.641367806505420912e-01,1.913392905770584518e-01,1.913392905770584518e-01,3.913392905770584629e-01,8.343419299248841625e+00,3.996536289999204961e+00,3.996536289999204961e+00,4.000000000000000000e+00
9.649708090075062028e-01,1.917353833173399136e-01,1.917353833173399136e-01,3.917353833173399247e-01,8.344209599280141276e+00,3.996572212328565410e+00,3.996572212328565410e+00,4.000000000000000000e+00
9.658048373644703144e-01,1.921318760982993756e-01,1.921318760982993479e-01,3.921318760982993590e-01,8.344999583017603584e+00,3.996607762122662333e+00,3.996607762122662333e+00,4.000000000000000000e+00
9.666388657214345370e-01,1.925287686735961679e-01,1.925287686735961956e-01,3.925287686735962067e-01,8.345789261627089672e+00,3.996642943262159520e+00,3.996642943262159520e+00,4.000000000000000000e+00
9.674728940783986486e-01,1.929260607970851304e-01,1.929260607970851304e-01,3.929260607970851416e-01,8.346578646144216407e+00,3.996677759586519052e+00,3.996677759586519052e+00,4.000000000000000000e+00
9.683069224353627602e-01,1.933237522228170580e-01,1.933237522228170580e-01,3.933237522228170691e-01,8.347367747474343957e+00,3.996712214893998194e+00,3.996712214893998194e+00,4.000000000000000000e+00
9.691409507923268718e-01,1.937218427050383107e-01,1.937218427050382830e-01,3.937218427050382941e-01,8.348156576392590011e+00,3.996746312941651169e+00,3.996746312941651169e+00,4.000000000000000000e+00
9.699749791492909834e-01,1.941203319981911202e-01,1.941203319981911202e-01,3.941203319981911313e-01,8.348945143543817338e+00,3.996780057445333156e+00,3.996780057445333156e+00,4.000000000000000000e+00
9.708090075062552060e-01,1.945192198569167530e-01,1.945192198569167252e-01,3.945192198569167363e-01,8.349733459454279583e+00,3.996813452083427975e+00,3.996813452083427975e+00,4.000000000000000000e+00
9.716430358632193176e-01,1.949185060361194599e-01,1.949185060361194322e-01,3.949185060361194433e-01,8.350521534826075509e+00,3.996846500582970751e+00,3.996846500582970751e+00,4.000000000000000000e+00
9.724770642201834292e-01,1.953181902907775713e-01,1.953181902907775713e-01,3.953181902907775824e-01,8.351309379989157122e+00,3.996879206529494244e+00,3.996879206529494244e+00,4.000000000000000000e+00
9.733110925771475408e-01,1.957182723760186316e-01,1.957182723760186316e-01,3.957182723760186427e-01,8.352097005005711949e+00,3.996911573419436703e+00,3.996911573419436703e+00,4.000000000000000000e+00
9.741451209341117634e-01,1.961187520471777967e-01,1.961187520471778245e-01,3.961187520471778356e-01,8.352884419843954689e+00,3.996943604719529031e+00,3.996943604719529031e+00,4.000000000000000000e+00
9.749791492910758750e-01,1.965196290597976403e-01,1.965196290597976403e-01,3.965196290597976514e-01,8.353671634378105892e+00,3.996975303866797891e+00,3.996975303866797891e+00,4.000000000000000000e+00
9.758131776480399866e-01,1.969209031696284029e-01,1.969209031696284029e-01,3.969209031696284140e-01,8.354458658388415060e+00,3.997006674268562598e+00,3.997006674268562598e+00,4.000000000000000000e+00
9.766472060050040982e-01,1.973225741326277982e-01,1.973225741326278260e-01,3.973225741326278371e-01,8.355245501561146426e+00,3.997037719302437342e+00,3.997037719302437342e+00,4.000000000000000000e+00
9.774812343619683208e-01,1.977246417049612071e-01,1.977246417049612348e-01,3.977246417049612459e-01,8.356032173488578962e+00,3.997068442316329406e+00,3.997068442316329406e+00,4.000000000000000000e+00
9.783152627189324324e-01,1.981271056430013722e-01,1.981271056430013444e-01,3.981271056430013555e-01,8.356818683669013481e+00,3.997098846628440505e+00,3.997098846628440505e+00,4.000000000000000000e+00
9.791492910758965440e-01,1.985299657033287035e-01,1.985299657033287035e-01,3.985299657033287146e-01,8.357605041506769084e+00,3.997128935527267224e+00,3.997128935527267224e+00,4.000000000000000000e+00
9.799833194328606556e-01,1.989332216427311395e-01,1.989332216427311395e-01,3.989332216427311506e-01,8.358391256312181383e+00,3.997158712271599690e+00,3.997158712271599690e+00,4.000000000000000000e+00
9.808173477898247672e-01,1.993368732182041747e-01,1.993368732182042025e-01,3.993368732182042136e-01,8.359177337301606059e+00,3.997188180090521570e+00,3.997188180090521570e+00,4.000000000000000000e+00
9.816513761467889898e-01,1.997409201869508599e-01,1.997409201869508322e-01,3.997409201869508433e-01,8.359963293597415301e+00,3.997217342183410516e+00,3.997217342183410516e+00,4.000000000000000000e+00
9.824854045037531014e-01,2.001453623063816911e-01,2.001453623063816911e-01,4.001453623063817022e-01,8.360749134227997814e+00,3.997246201719939052e+00,3.997246201719939052e+00,4.000000000000000000e+00
9.833194328607172130e-01,2.005501993341148037e-01,2.005501993341148315e-01,4.005501993341148426e-01,8.361534868127769471e+00,3.997274761840072355e+00,3.997274761840072355e+00,4.000000000000000000e+00
9.841534612176813246e-01,2.009554310279758893e-01,2.009554310279759171e-01,4.009554310279759282e-01,8.362320504137153776e+00,3.997303025654071362e+00,3.997303025654071362e+00,4.000000000000000000e+00
9.849874895746455472e-01,2.013610571459981680e-01,2.013610571459981680e-01,4.013610571459981791e-01,8.363106051002594299e+00,3.997330996242490109e+00,3.997330996242490109e+00,4.000000000000000000e+00
9.858215179316096588e-01,2.017670774464223327e-01,2.017670774464223604e-01,4.017670774464223715e-01,8.363891517376561779e+00,3.997358676656176613e+00,3.997358676656176613e+00,4.000000000000000000e+00
9.866555462885737704e-01,2.021734916876967159e-01,2.021734916876967159e-01,4.021734916876967270e-01,8.364676911817534588e+00,3.997386069916274209e+00,3.997386069916274209e+00,4.000000000000000000e+00
9.874895746455378820e-01,2.025802996284771784e-01,2.025802996284771784e-01,4.025802996284771895e-01,8.365462242790011160e+00,3.997413179014217111e+00,3.997413179014217111e+00,4.000000000000000000e+00
9.883236030025019936e-01,2.029875010276271097e-01,2.029875010276271374e-01,4.029875010276271485e-01,8.366247518664513549e+00,3.997440006911735733e+00,3.997440006911735733e+00,4.000000000000000000e+00
9.891576313594662162e-01,2.033950956442174829e-01,2.033950956442174829e-01,4.033950956442174940e-01,8.367032747717580321e+00,3.997466556540856253e+00,3.997466556540856253e+00,4.000000000000000000e+00
9.899916597164303278e-01,2.038030832375266888e-01,2.038030832375266610e-01,4.038030832375266721e-01,8.367817938131763000e+00,3.997492830803895281e+00,3.997492830803895281e+00,4.000000000000000000e+00
9.908256880733944394e-01,2.042114635670408129e-01,2.042114635670408407e-01,4.042114635670408518e-01,8.368603097995638507e+00,3.997518832573465630e+00,3.997518832573465630e+00,4.000000000000000000e+00
9.916597164303585510e-01,2.046202363924534418e-01,2.046202363924534695e-01,4.046202363924534806e-01,8.369388235303794943e+00,3.997544564692474101e+00,3.997544564692474101e+00,4.000000000000000000e+00
9.924937447873227736e-01,2.050294014736657455e-01,2.050294014736657178e-01,4.050294014736657289e-01,8.370173357956845805e+00,3.997570029974121031e+00,3.997570029974121031e+00,4.000000000000000000e+00
9.933277731442868852e-01,2.054389585707862842e-01,2.054389585707862564e-01,4.054389585707862675e-01,8.370958473761417551e+00,3.997595231201899857e+00,3.997595231201899857e+00,4.000000000000000000e+00
9.941618015012509968e-01,2.058489074441313404e-01,2.058489074441313682e-01,4.058489074441313793e-01,8.371743590430158477e+00,3.997620171129599775e+00,3.997620171129599775e+00,4.000000000000000000e+00
9.949958298582151084e-01,2.062592478542246699e-01,2.062592478542246699e-01,4.062592478542246810e-01,8.372528715581731618e+00,3.997644852481303523e+00,3.997644852481303523e+00,4.000000000000000000e+00
9.958298582151793310e-01,2.066699795617976121e-01,2.066699795617976121e-01,4.066699795617976232e-01,8.373313856740820071e+00,3.997669277951387823e+00,3.997669277951387823e+00,4.000000000000000000e+00
9.966638865721434426e-01,2.070811023277889518e-01,2.070811023277889240e-01,4.070811023277889351e-01,8.374099021338127002e+00,3.997693450204522492e+00,3.997693450204522492e+00,4.000000000000000000e+00
9.974979149291075542e-01,2.074926159133275994e-01,2.074926159133276271e-01,4.074926159133276382e-01,8.374884216709309825e+00,3.997717371867706593e+00,3.997717371867706593e+00,4.000000000000000000e+00
9.983319432860716658e-01,2.079045200795667792e-01,2.079045200795667792e-01,4.079045200795667903e-01,8.375669450101140612e+00,3.997741045457916975e+00,3.997741045457916975e+00,4.000000000000000000e+00
9.991659716430357774e-01,2.083168145879873978e-01,2.083168145879873978e-01,4.083168145879874089e-01,8.376454728712451114e+00,3.997764473524564099e+00,3.997764473524564099e+00,4.000000000000000000e+00
1.000000000000000000e+00,2.087294992003296268e-01,2.087294992003296268e-01,4.087294992003296379e-01,8.377240059667830252e+00,3.997787658614079920e+00,3.997787658614079920e+00,4.000000000000000000e+00
